"quan_deyo","ICD9"
"LiverMild","57065"
"LiverMild","57066"
"LiverMild","57067"
"LiverMild","57068"
"LiverMild","57069"
"LiverMild","5707"
"LiverMild","57070"
"LiverMild","57071"
"LiverMild","57072"
"LiverMild","57073"
"LiverMild","57074"
"LiverMild","57075"
"LiverMild","57076"
"LiverMild","57077"
"LiverMild","57078"
"LiverMild","57079"
"LiverMild","5708"
"LiverMild","57080"
"LiverMild","57081"
"LiverMild","57082"
"LiverMild","57083"
"LiverMild","57084"
"LiverMild","57085"
"LiverMild","57086"
"LiverMild","57087"
"LiverMild","57088"
"LiverMild","57089"
"LiverMild","5709"
"LiverMild","57090"
"LiverMild","57091"
"LiverMild","57092"
"LiverMild","57093"
"LiverMild","57094"
"LiverMild","57095"
"LiverMild","57096"
"LiverMild","57097"
"LiverMild","57098"
"LiverMild","57099"
"LiverMild","571"
"LiverMild","5710"
"LiverMild","57100"
"LiverMild","57101"
"LiverMild","57102"
"LiverMild","57103"
"LiverMild","57104"
"LiverMild","57105"
"LiverMild","57106"
"LiverMild","57107"
"LiverMild","57108"
"LiverMild","57109"
"LiverMild","5711"
"LiverMild","57110"
"LiverMild","57111"
"LiverMild","57112"
"LiverMild","57113"
"LiverMild","57114"
"LiverMild","57115"
"LiverMild","57116"
"LiverMild","57117"
"LiverMild","57118"
"LiverMild","57119"
"LiverMild","5712"
"LiverMild","57120"
"LiverMild","57121"
"LiverMild","57122"
"LiverMild","57123"
"LiverMild","57124"
"LiverMild","57125"
"LiverMild","57126"
"LiverMild","57127"
"LiverMild","57128"
"LiverMild","57129"
"LiverMild","5713"
"LiverMild","57130"
"LiverMild","57131"
"LiverMild","57132"
"LiverMild","57133"
"LiverMild","57134"
"LiverMild","57135"
"LiverMild","57136"
"LiverMild","57137"
"LiverMild","57138"
"LiverMild","57139"
"LiverMild","5714"
"LiverMild","57140"
"LiverMild","57141"
"LiverMild","57142"
"LiverMild","57143"
"LiverMild","57144"
"LiverMild","57145"
"LiverMild","57146"
"LiverMild","57147"
"LiverMild","57148"
"LiverMild","57149"
"LiverMild","5715"
"LiverMild","57150"
"LiverMild","57151"
"LiverMild","57152"
"LiverMild","57153"
"LiverMild","57154"
"LiverMild","57155"
"LiverMild","57156"
"LiverMild","57157"
"LiverMild","57158"
"LiverMild","57159"
"LiverMild","5716"
"LiverMild","57160"
"LiverMild","57161"
"LiverMild","57162"
"LiverMild","57163"
"LiverMild","57164"
"LiverMild","57165"
"LiverMild","57166"
"LiverMild","57167"
"LiverMild","57168"
"LiverMild","57169"
"LiverMild","5717"
"LiverMild","57170"
"LiverMild","57171"
"LiverMild","57172"
"LiverMild","57173"
"LiverMild","57174"
"LiverMild","57175"
"LiverMild","57176"
"LiverMild","57177"
"LiverMild","57178"
"LiverMild","57179"
"LiverMild","5718"
"LiverMild","57180"
"LiverMild","57181"
"LiverMild","57182"
"LiverMild","57183"
"LiverMild","57184"
"LiverMild","57185"
"LiverMild","57186"
"LiverMild","57187"
"LiverMild","57188"
"LiverMild","57189"
"LiverMild","5719"
"LiverMild","57190"
"LiverMild","57191"
"LiverMild","57192"
"LiverMild","57193"
"LiverMild","57194"
"LiverMild","57195"
"LiverMild","57196"
"LiverMild","57197"
"LiverMild","57198"
"LiverMild","57199"
"LiverMild","5733"
"LiverMild","57330"
"LiverMild","57331"
"LiverMild","57332"
"LiverMild","57333"
"LiverMild","57334"
"LiverMild","57335"
"LiverMild","57336"
"LiverMild","57337"
"LiverMild","57338"
"LiverMild","57339"
"LiverMild","5734"
"LiverMild","57340"
"LiverMild","57341"
"LiverMild","57342"
"LiverMild","57343"
"LiverMild","57344"
"LiverMild","57345"
"LiverMild","57346"
"LiverMild","57347"
"LiverMild","57348"
"LiverMild","57349"
"LiverMild","5738"
"LiverMild","57380"
"LiverMild","57381"
"LiverMild","57382"
"LiverMild","57383"
"LiverMild","57384"
"LiverMild","57385"
"LiverMild","57386"
"LiverMild","57387"
"LiverMild","57388"
"LiverMild","57389"
"LiverMild","5739"
"LiverMild","57390"
"LiverMild","57391"
"LiverMild","57392"
"LiverMild","57393"
"LiverMild","57394"
"LiverMild","57395"
"LiverMild","57396"
"LiverMild","57397"
"LiverMild","57398"
"LiverMild","57399"
"LiverMild","V427"
"LiverMild","V4270"
"LiverMild","V4271"
"LiverMild","V4272"
"LiverMild","V4273"
"LiverMild","V4274"
"LiverMild","V4275"
"LiverMild","V4276"
"LiverMild","V4277"
"LiverMild","V4278"
"LiverMild","V4279"
"DM","2500"
"DM","25000"
"DM","25001"
"DM","25002"
"DM","25003"
"DM","25004"
"DM","25005"
"DM","25006"
"DM","25007"
"DM","25008"
"DM","25009"
"DM","2501"
"DM","25010"
"DM","25011"
"DM","25012"
"DM","25013"
"DM","25014"
"DM","25015"
"DM","25016"
"DM","25017"
"DM","25018"
"DM","25019"
"DM","2502"
"DM","25020"
"DM","25021"
"DM","25022"
"DM","25023"
"DM","25024"
"DM","25025"
"DM","25026"
"DM","25027"
"DM","25028"
"DM","25029"
"DM","2503"
"DM","25030"
"DM","25031"
"DM","25032"
"DM","25033"
"DM","25034"
"DM","25035"
"DM","25036"
"DM","25037"
"DM","25038"
"DM","25039"
"DM","2508"
"DM","25080"
"DM","25081"
"DM","25082"
"DM","25083"
"DM","25084"
"DM","25085"
"DM","25086"
"DM","25087"
"DM","25088"
"DM","25089"
"DM","2509"
"DM","25090"
"DM","25091"
"DM","25092"
"DM","25093"
"DM","25094"
"DM","25095"
"DM","25096"
"DM","25097"
"DM","25098"
"DM","25099"
"DMcx","2504"
"DMcx","25040"
"DMcx","25041"
"DMcx","25042"
"DMcx","25043"
"DMcx","25044"
"DMcx","25045"
"DMcx","25046"
"DMcx","25047"
"DMcx","25048"
"DMcx","25049"
"DMcx","2505"
"DMcx","25050"
"DMcx","25051"
"DMcx","25052"
"DMcx","25053"
"DMcx","25054"
"DMcx","25055"
"DMcx","25056"
"DMcx","25057"
"DMcx","25058"
"DMcx","25059"
"DMcx","2506"
"DMcx","25060"
"DMcx","25061"
"DMcx","25062"
"DMcx","25063"
"DMcx","25064"
"DMcx","25065"
"DMcx","25066"
"DMcx","25067"
"DMcx","25068"
"DMcx","25069"
"DMcx","2507"
"DMcx","25070"
"DMcx","25071"
"DMcx","25072"
"DMcx","25073"
"DMcx","25074"
"DMcx","25075"
"DMcx","25076"
"DMcx","25077"
"DMcx","25078"
"DMcx","25079"
"Paralysis","3341"
"Paralysis","33410"
"Paralysis","33411"
"Paralysis","33412"
"Paralysis","33413"
"Paralysis","33414"
"Paralysis","33415"
"Paralysis","33416"
"Paralysis","33417"
"Paralysis","33418"
"Paralysis","33419"
"Paralysis","342"
"Paralysis","3420"
"Paralysis","34200"
"Paralysis","34201"
"Paralysis","34202"
"Paralysis","34203"
"Paralysis","34204"
"Paralysis","34205"
"Paralysis","34206"
"Paralysis","34207"
"Paralysis","34208"
"Paralysis","34209"
"Paralysis","3421"
"Paralysis","34210"
"Paralysis","34211"
"Paralysis","34212"
"Paralysis","34213"
"Paralysis","34214"
"Paralysis","34215"
"Paralysis","34216"
"Paralysis","34217"
"Paralysis","34218"
"Paralysis","34219"
"Paralysis","3422"
"Paralysis","34220"
"Paralysis","34221"
"Paralysis","34222"
"Paralysis","34223"
"Paralysis","34224"
"Paralysis","34225"
"Paralysis","34226"
"Paralysis","34227"
"Paralysis","34228"
"Paralysis","34229"
"Paralysis","3423"
"Paralysis","34230"
"Paralysis","34231"
"Paralysis","34232"
"Paralysis","34233"
"Paralysis","34234"
"Paralysis","34235"
"Paralysis","34236"
"Paralysis","34237"
"Paralysis","34238"
"Paralysis","34239"
"Paralysis","3424"
"Paralysis","34240"
"Paralysis","34241"
"Paralysis","34242"
"Paralysis","34243"
"Paralysis","34244"
"Paralysis","34245"
"Paralysis","34246"
"Paralysis","34247"
"Paralysis","34248"
"Paralysis","34249"
"Paralysis","3425"
"Paralysis","34250"
"Paralysis","34251"
"Paralysis","34252"
"Paralysis","34253"
"Paralysis","34254"
"Paralysis","34255"
"Paralysis","34256"
"Paralysis","34257"
"Paralysis","34258"
"Paralysis","34259"
"Paralysis","3426"
"Paralysis","34260"
"Paralysis","34261"
"Paralysis","34262"
"Paralysis","34263"
"Paralysis","34264"
"Paralysis","34265"
"Paralysis","34266"
"Paralysis","34267"
"Paralysis","34268"
"Paralysis","34269"
"Paralysis","3427"
"Paralysis","34270"
"Paralysis","34271"
"Paralysis","34272"
"Paralysis","34273"
"Paralysis","34274"
"Paralysis","34275"
"Paralysis","34276"
"Paralysis","34277"
"Paralysis","34278"
"Paralysis","34279"
"Paralysis","3428"
"Paralysis","34280"
"Paralysis","34281"
"Paralysis","34282"
"Paralysis","34283"
"Paralysis","34284"
"Paralysis","34285"
"Paralysis","34286"
"Paralysis","34287"
"Paralysis","34288"
"Paralysis","34289"
"Paralysis","3429"
"Paralysis","34290"
"Paralysis","34291"
"Paralysis","34292"
"Paralysis","34293"
"Paralysis","34294"
"Paralysis","34295"
"Paralysis","34296"
"Paralysis","34297"
"Paralysis","34298"
"Paralysis","34299"
"Paralysis","343"
"Paralysis","3430"
"Paralysis","34300"
"Paralysis","34301"
"Paralysis","34302"
"Paralysis","34303"
"Paralysis","34304"
"Paralysis","34305"
"Paralysis","34306"
"Paralysis","34307"
"Paralysis","34308"
"Paralysis","34309"
"Paralysis","3431"
"Paralysis","34310"
"Paralysis","34311"
"Paralysis","34312"
"Paralysis","34313"
"Paralysis","34314"
"Paralysis","34315"
"Paralysis","34316"
"Paralysis","34317"
"Paralysis","34318"
"Paralysis","34319"
"Paralysis","3432"
"Paralysis","34320"
"Paralysis","34321"
"Paralysis","34322"
"Paralysis","34323"
"Paralysis","34324"
"Paralysis","34325"
"Paralysis","34326"
"Paralysis","34327"
"Paralysis","34328"
"Paralysis","34329"
"Paralysis","3433"
"Paralysis","34330"
"Paralysis","34331"
"Paralysis","34332"
"Paralysis","34333"
"Paralysis","34334"
"Paralysis","34335"
"Paralysis","34336"
"Paralysis","34337"
"Paralysis","34338"
"Paralysis","34339"
"Paralysis","3434"
"Paralysis","34340"
"Paralysis","34341"
"Paralysis","34342"
"Paralysis","34343"
"Paralysis","34344"
"Paralysis","34345"
"Paralysis","34346"
"Paralysis","34347"
"Paralysis","34348"
"Paralysis","34349"
"Paralysis","3435"
"Paralysis","34350"
"Paralysis","34351"
"Paralysis","34352"
"Paralysis","34353"
"Paralysis","34354"
"Paralysis","34355"
"Paralysis","34356"
"Paralysis","34357"
"Paralysis","34358"
"Paralysis","34359"
"Paralysis","3436"
"Paralysis","34360"
"Paralysis","34361"
"Paralysis","34362"
"Paralysis","34363"
"Paralysis","34364"
"Paralysis","34365"
"Paralysis","34366"
"Paralysis","34367"
"Paralysis","34368"
"Paralysis","34369"
"Paralysis","3437"
"Paralysis","34370"
"Paralysis","34371"
"Paralysis","34372"
"Paralysis","34373"
"Paralysis","34374"
"Paralysis","34375"
"Paralysis","34376"
"Paralysis","34377"
"Paralysis","34378"
"Paralysis","34379"
"Paralysis","3438"
"Paralysis","34380"
"Paralysis","34381"
"Paralysis","34382"
"Paralysis","34383"
"Paralysis","34384"
"Paralysis","34385"
"Paralysis","34386"
"Paralysis","34387"
"Paralysis","34388"
"Paralysis","34389"
"Paralysis","3439"
"Paralysis","34390"
"Paralysis","34391"
"Paralysis","34392"
"Paralysis","34393"
"Paralysis","34394"
"Paralysis","34395"
"Paralysis","34396"
"Paralysis","34397"
"Paralysis","34398"
"Paralysis","34399"
"Paralysis","3440"
"Paralysis","34400"
"Paralysis","34401"
"Paralysis","34402"
"Paralysis","34403"
"Paralysis","34404"
"Paralysis","34405"
"Paralysis","34406"
"Paralysis","34407"
"Paralysis","34408"
"Paralysis","34409"
"Paralysis","3441"
"Paralysis","34410"
"Paralysis","34411"
"Paralysis","34412"
"Paralysis","34413"
"Paralysis","34414"
"Paralysis","34415"
"Paralysis","34416"
"Paralysis","34417"
"Paralysis","34418"
"Paralysis","34419"
"Paralysis","3442"
"Paralysis","34420"
"Paralysis","34421"
"Paralysis","34422"
"Paralysis","34423"
"Paralysis","34424"
"Paralysis","34425"
"Paralysis","34426"
"Paralysis","34427"
"Paralysis","34428"
"Paralysis","34429"
"Paralysis","3443"
"Paralysis","34430"
"Paralysis","34431"
"Paralysis","34432"
"Paralysis","34433"
"Paralysis","34434"
"Paralysis","34435"
"Paralysis","34436"
"Paralysis","34437"
"Paralysis","34438"
"Paralysis","34439"
"Paralysis","3444"
"Paralysis","34440"
"Paralysis","34441"
"Paralysis","34442"
"Paralysis","34443"
"Paralysis","34444"
"Paralysis","34445"
"Paralysis","34446"
"Paralysis","34447"
"Paralysis","34448"
"Paralysis","34449"
"Paralysis","3445"
"Paralysis","34450"
"Paralysis","34451"
"Paralysis","34452"
"Paralysis","34453"
"Paralysis","34454"
"Paralysis","34455"
"Paralysis","34456"
"Paralysis","34457"
"Paralysis","34458"
"Paralysis","34459"
"Paralysis","3446"
"Paralysis","34460"
"Paralysis","34461"
"Paralysis","34462"
"Paralysis","34463"
"Paralysis","34464"
"Paralysis","34465"
"Paralysis","34466"
"Paralysis","34467"
"Paralysis","34468"
"Paralysis","34469"
"Paralysis","3449"
"Paralysis","34490"
"Paralysis","34491"
"Paralysis","34492"
"Paralysis","34493"
"Paralysis","34494"
"Paralysis","34495"
"Paralysis","34496"
"Paralysis","34497"
"Paralysis","34498"
"Paralysis","34499"
"Renal","40301"
"Renal","40311"
"Renal","40391"
"Renal","40402"
"Renal","40403"
"Renal","40412"
"Renal","40413"
"Renal","40492"
"Renal","40493"
"Renal","582"
"Renal","5820"
"Renal","58200"
"Renal","58201"
"Renal","58202"
"Renal","58203"
"Renal","58204"
"Renal","58205"
"Renal","58206"
"Renal","58207"
"Renal","58208"
"Renal","58209"
"Renal","5821"
"Renal","58210"
"Renal","58211"
"Renal","58212"
"Renal","58213"
"Renal","58214"
"Renal","58215"
"Renal","58216"
"Renal","58217"
"Renal","58218"
"Renal","58219"
"Renal","5822"
"Renal","58220"
"Renal","58221"
"Renal","58222"
"Renal","58223"
"Renal","58224"
"Renal","58225"
"Renal","58226"
"Renal","58227"
"Renal","58228"
"Renal","58229"
"Renal","5823"
"Renal","58230"
"Renal","58231"
"Renal","58232"
"Renal","58233"
"Renal","58234"
"Renal","58235"
"Renal","58236"
"Renal","58237"
"Renal","58238"
"Renal","58239"
"Renal","5824"
"Renal","58240"
"Renal","58241"
"Renal","58242"
"Renal","58243"
"Renal","58244"
"Renal","58245"
"Renal","58246"
"Renal","58247"
"Renal","58248"
"Renal","58249"
"Renal","5825"
"Renal","58250"
"Renal","58251"
"Renal","58252"
"Renal","58253"
"Renal","58254"
"Renal","58255"
"Renal","58256"
"Renal","58257"
"Renal","58258"
"Renal","58259"
"Renal","5826"
"Renal","58260"
"Renal","58261"
"Renal","58262"
"Renal","58263"
"Renal","58264"
"Renal","58265"
"Renal","58266"
"Renal","58267"
"Renal","58268"
"Renal","58269"
"Renal","5827"
"Renal","58270"
"Renal","58271"
"Renal","58272"
"Renal","58273"
"Renal","58274"
"Renal","58275"
"Renal","58276"
"Renal","58277"
"Renal","58278"
"Renal","58279"
"Renal","5828"
"Renal","58280"
"Renal","58281"
"Renal","58282"
"Renal","58283"
"Renal","58284"
"Renal","58285"
"Renal","58286"
"Renal","58287"
"Renal","58288"
"Renal","58289"
"Renal","5829"
"Renal","58290"
"Renal","58291"
"Renal","58292"
"Renal","58293"
"Renal","58294"
"Renal","58295"
"Renal","58296"
"Renal","58297"
"Renal","58298"
"Renal","58299"
"Renal","5830"
"Renal","58300"
"Renal","58301"
"Renal","58302"
"Renal","58303"
"Renal","58304"
"Renal","58305"
"Renal","58306"
"Renal","58307"
"Renal","58308"
"Renal","58309"
"Renal","5831"
"Renal","58310"
"Renal","58311"
"Renal","58312"
"Renal","58313"
"Renal","58314"
"Renal","58315"
"Renal","58316"
"Renal","58317"
"Renal","58318"
"Renal","58319"
"Renal","5832"
"Renal","58320"
"Renal","58321"
"Renal","58322"
"Renal","58323"
"Renal","58324"
"Renal","58325"
"Renal","58326"
"Renal","58327"
"Renal","58328"
"Renal","58329"
"Renal","5834"
"Renal","58340"
"Renal","58341"
"Renal","58342"
"Renal","58343"
"Renal","58344"
"Renal","58345"
"Renal","58346"
"Renal","58347"
"Renal","58348"
"Renal","58349"
"Renal","5836"
"Renal","58360"
"Renal","58361"
"Renal","58362"
"Renal","58363"
"Renal","58364"
"Renal","58365"
"Renal","58366"
"Renal","58367"
"Renal","58368"
"Renal","58369"
"Renal","5837"
"Renal","58370"
"Renal","58371"
"Renal","58372"
"Renal","58373"
"Renal","58374"
"Renal","58375"
"Renal","58376"
"Renal","58377"
"Renal","58378"
"Renal","58379"
"Renal","585"
"Renal","5850"
"Renal","58500"
"Renal","58501"
"Renal","58502"
"Renal","58503"
"Renal","58504"
"Renal","58505"
"Renal","58506"
"Renal","58507"
"Renal","58508"
"Renal","58509"
"Renal","5851"
"Renal","58510"
"Renal","58511"
"Renal","58512"
"Renal","58513"
"Renal","58514"
"Renal","58515"
"Renal","58516"
"Renal","58517"
"Renal","58518"
"Renal","58519"
"Renal","5852"
"Renal","58520"
"Renal","58521"
"Renal","58522"
"Renal","58523"
"Renal","58524"
"Renal","58525"
"Renal","58526"
"Renal","58527"
"Renal","58528"
"Renal","58529"
"Renal","5853"
"Renal","58530"
"Renal","58531"
"Renal","58532"
"Renal","58533"
"Renal","58534"
"Renal","58535"
"Renal","58536"
"Renal","58537"
"Renal","58538"
"Renal","58539"
"Renal","5854"
"Renal","58540"
"Renal","58541"
"Renal","58542"
"Renal","58543"
"Renal","58544"
"Renal","58545"
"Renal","58546"
"Renal","58547"
"Renal","58548"
"Renal","58549"
"Renal","5855"
"Renal","58550"
"Renal","58551"
"Renal","58552"
"Renal","58553"
"Renal","58554"
"Renal","58555"
"Renal","58556"
"Renal","58557"
"Renal","58558"
"Renal","58559"
"Renal","5856"
"Renal","58560"
"Renal","58561"
"Renal","58562"
"Renal","58563"
"Renal","58564"
"Renal","58565"
"Renal","58566"
"Renal","58567"
"Renal","58568"
"Renal","58569"
"Renal","5857"
"Renal","58570"
"Renal","58571"
"Renal","58572"
"Renal","58573"
"Renal","58574"
"Renal","58575"
"Renal","58576"
"Renal","58577"
"Renal","58578"
"Renal","58579"
"Renal","5858"
"Renal","58580"
"Renal","58581"
"Renal","58582"
"Renal","58583"
"Renal","58584"
"Renal","58585"
"Renal","58586"
"Renal","58587"
"Renal","58588"
"Renal","58589"
"Renal","5859"
"Renal","58590"
"Renal","58591"
"Renal","58592"
"Renal","58593"
"Renal","58594"
"Renal","58595"
"Renal","58596"
"Renal","58597"
"Renal","58598"
"Renal","58599"
"Renal","586"
"Renal","5860"
"Renal","58600"
"Renal","58601"
"Renal","58602"
"Renal","58603"
"Renal","58604"
"Renal","58605"
"Renal","58606"
"Renal","58607"
"Renal","58608"
"Renal","58609"
"Renal","5861"
"Renal","58610"
"Renal","58611"
"Renal","58612"
"Renal","58613"
"Renal","58614"
"Renal","58615"
"Renal","58616"
"Renal","58617"
"Renal","58618"
"Renal","58619"
"Renal","5862"
"Renal","58620"
"Renal","58621"
"Renal","58622"
"Renal","58623"
"Renal","58624"
"Renal","58625"
"Renal","58626"
"Renal","58627"
"Renal","58628"
"Renal","58629"
"Renal","5863"
"Renal","58630"
"Renal","58631"
"Renal","58632"
"Renal","58633"
"Renal","58634"
"Renal","58635"
"Renal","58636"
"Renal","58637"
"Renal","58638"
"Renal","58639"
"Renal","5864"
"Renal","58640"
"Renal","58641"
"Renal","58642"
"Renal","58643"
"Renal","58644"
"Renal","58645"
"Renal","58646"
"Renal","58647"
"Renal","58648"
"Renal","58649"
"Renal","5865"
"Renal","58650"
"Renal","58651"
"Renal","58652"
"Renal","58653"
"Renal","58654"
"Renal","58655"
"Renal","58656"
"Renal","58657"
"Renal","58658"
"Renal","58659"
"Renal","5866"
"Renal","58660"
"Renal","58661"
"Renal","58662"
"Renal","58663"
"Renal","58664"
"Renal","58665"
"Renal","58666"
"Renal","58667"
"Renal","58668"
"Renal","58669"
"Renal","5867"
"Renal","58670"
"Renal","58671"
"Renal","58672"
"Renal","58673"
"Renal","58674"
"Renal","58675"
"Renal","58676"
"Renal","58677"
"Renal","58678"
"Renal","58679"
"Renal","5868"
"Renal","58680"
"Renal","58681"
"Renal","58682"
"Renal","58683"
"Renal","58684"
"Renal","58685"
"Renal","58686"
"Renal","58687"
"Renal","58688"
"Renal","58689"
"Renal","5869"
"Renal","58690"
"Renal","58691"
"Renal","58692"
"Renal","58693"
"Renal","58694"
"Renal","58695"
"Renal","58696"
"Renal","58697"
"Renal","58698"
"Renal","58699"
"Renal","5880"
"Renal","58800"
"Renal","58801"
"Renal","58802"
"Renal","58803"
"Renal","58804"
"Renal","58805"
"Renal","58806"
"Renal","58807"
"Renal","58808"
"Renal","58809"
"Renal","V420"
"Renal","V4200"
"Renal","V4201"
"Renal","V4202"
"Renal","V4203"
"Renal","V4204"
"Renal","V4205"
"Renal","V4206"
"Renal","V4207"
"Renal","V4208"
"Renal","V4209"
"Renal","V451"
"Renal","V4510"
"Renal","V4511"
"Renal","V4512"
"Renal","V4513"
"Renal","V4514"
"Renal","V4515"
"Renal","V4516"
"Renal","V4517"
"Renal","V4518"
"Renal","V4519"
"Renal","V56"
"Renal","V560"
"Renal","V5600"
"Renal","V5601"
"Renal","V5602"
"Renal","V5603"
"Renal","V5604"
"Renal","V5605"
"Renal","V5606"
"Renal","V5607"
"Renal","V5608"
"Renal","V5609"
"Renal","V561"
"Renal","V5610"
"Renal","V5611"
"Renal","V5612"
"Renal","V5613"
"Renal","V5614"
"Renal","V5615"
"Renal","V5616"
"Renal","V5617"
"Renal","V5618"
"Renal","V5619"
"Renal","V562"
"Renal","V5620"
"Renal","V5621"
"Renal","V5622"
"Renal","V5623"
"Renal","V5624"
"Renal","V5625"
"Renal","V5626"
"Renal","V5627"
"Renal","V5628"
"Renal","V5629"
"Renal","V563"
"Renal","V5630"
"Renal","V5631"
"Renal","V5632"
"Renal","V5633"
"Renal","V5634"
"Renal","V5635"
"Renal","V5636"
"Renal","V5637"
"Renal","V5638"
"Renal","V5639"
"Renal","V564"
